:START_ID(Unidade_gestora),:END_ID(Portador)
947eb2dfedc6b92e784a64811710c34b60d434a2d839190ad58907659052b5ba,3ae7bd8948cbab18864dd9f9a99d6e9a86bb15c6fb3913adee1e32f894989d39
2150173fffad3dfc21829206a0ecc7bd05565ff2ad0826c0c044e51f640ef266,42adfc7b857300142eda9915e44cb6f253fd5e59c27236585520392d9be20a52
443169bba2fb6e5e1f66e36acbd04263a39bfeda7b6bd2404d816f2c66cb5a5b,40b5922741a7904816a885a660df84edeb1b566e998c20c013e6f2579e24365b
4e1f6351e68c28e731a80df143119845976c7708b5fa8f2a8794088bc51ff73a,ee345519c522657fe3625be5fe496231830bed7877f9360168ba42673c1b7382
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,f1a7fa07a53e261a27224a4d125e15c100e3a41c5e8871c48bceb95d55921dff
9b635506cf5cd5df652126e321c59129f882b679a990db4da76081278126f152,579cf4e544d4db318b1385f5c23fc17e124fb5077b1b78c3642be7eb2288ba9d
6301315eaadb3de2cac54b6d7b6b5b7bde12574518a2430769962b42f7029f60,5c6a89a9d25878b4f16b8e6b65ccf15662ae57014bc351e5ea585418e3473709
9ab30b8cd5a96f7428091113b3ca5be2db5d0f70babb72e724071ddf9b7702fa,a85d514dd74af0af05c38acff58830ddc10dcad53b763be9756d3d939c92c5d4
6301315eaadb3de2cac54b6d7b6b5b7bde12574518a2430769962b42f7029f60,0e0cbe1acf842b0fdc6d9144d5077919db4b758e8e540be1adb00870b997bfed
f87d1bfd2ba4237afb08b4b307761cda894413f4fc5e7fd7f8447b3a9c0c553e,81b46b13c4bcc6817d91c647a449c7509e7db3ae75f250be6d9fdbf09f2ac296
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,eaf406350368f8895fc324c5f565e175ef25a59d907b08dbd8943ec98df15c8e
947eb2dfedc6b92e784a64811710c34b60d434a2d839190ad58907659052b5ba,ea0b8c9da75aff331638415f05dc2f0a9e72e21c3eddca78dfed20e0ac9f256b
42a0363c7535b525ccdd21a5efbf5cbccd70d66d65c916267de815fed3bdaf52,5461d7a2fb76e9308dbc25486f69bfc3cd85db788d5d499f8cd4956258356a05
9b635506cf5cd5df652126e321c59129f882b679a990db4da76081278126f152,c6b6670af04c1d37efe023f13d2c034edc7360aec8e5e0617f6d152b0224a092
83205b7d0e758f0a485828388efb068abc4a171f1f6b35a3d9a6c422f3b232f2,2a260427fe780902bc8c69d11af8534f7e650453736cb45520eec7b2a96ff883
9e6c53ca8ae93763c6cba963cde0b064ca459ee0e207fc220df2c7463d8f0398,f1c77915e4aa535d565d53e5997778b8150edeb7ee9708c5a3d6531d2e7081a7
5cdb1355258045b4b586971f87e46bcc48d2d387ddfd7de158046fd10a04a03e,fb0347efee977b4f46c1f32c49628ebc715323943ea75c2bd236159de372a37f
f87d1bfd2ba4237afb08b4b307761cda894413f4fc5e7fd7f8447b3a9c0c553e,373908c5579c6035e698fa4d06a1c68cdffedf4b52761dcf66e836f17bf056ba
ebd2175591b965a1a328c3646f86bcd660aa604092a0cf5e3496479490099573,14b6c1a5b202e4580c5981dd5e3ccf8c985c4f27db99df5a1df4a8f9a5a540ee
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,81111a5e839254c3123d2735703343de1d307037f4360ffb5856e52b80e15b34
b2209ebb9250db1c179c58b7f3762371a07528039519b3f8c5fc30bb12c113fd,e04cb22d4bf3b9acc6d402ad008b32375d36e0e65207d8320b55e4e0a5b52239
abc9d3adfc9f219791a0b3b8ebf28b1bcd272bc69e547e1903d1691dde277acb,5464d19126e9817f129e0b22b617d223d73d894e1b846c93cdec114f22137a9d
a9e7b4947705927cc375a5deac87ed823d98886c8c357ab16af9e3611801ee85,b7a177b2888964807bf826e64c17861147be48fc51456cce41a2c5cd2b289cd7
e72e00d3a6fab18343d50129cbc37b5ad0623a8ca9252806243e446348612207,70a97e27caf25b15f64fa44c3cb81c1c06a641aa625ebdbd741eae3293cf0491
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,ebc35ed7abbf92d116b9819062292a4f6661f59258b95c58096679689a2bde29
94bc6861cc171973583c67753ad1503611cfe375313034b7158826feb5bd2743,5792deeefdec68c48a4e0e213fb483c792835eeb830eb462fd1bc5847f4186fc
5e00f7e249376016cc78cbfb154dedc602ac8e279976c8afdd3c9971bbb65c68,17455219b2e3d06bcbb9445ab2ef57ced2d7cc4e3c49d2021b5e00253384c04e
5740f43324a42721fc7153f6883e141064749d010935ebb43836f46461dec168,4d0d868b843d3a6dce463713ee78bb776e6c05cb868c2c0b2838dc80a0af03ca
474980035e23633f7036e6bc1bc22f220e743934560d9fbf297ab90f10c82494,b4f19cb7554f843bc67053095ceab50fe5402341afb245a04ea10eba1fc03518
af7600108f25d0919a32686f9ebc58cde02b508d194538dd1e2ceafc44df2978,dd68f26c5945c1c59173922528c11f62dd5b230df59b35e34b1d7e81d2d05a9f
cca3e26bb602d7750a7f3e196386ba014544e27a436a058e26eb8eb3daa8fe71,ea2dbc2cc453c230f4c0dbc52f3ffd4897644c83b0ea1038dd97bc7d548c7329
1d0e52f42fa8485d45b55a463a072fa148494903b2b6a3593fb696ed99d9865c,91ceed6aab6596baea291d397d346252e968b1b247f54dd01c990ec02e493656
947eb2dfedc6b92e784a64811710c34b60d434a2d839190ad58907659052b5ba,2952c418cf3a646f4b95bf463f31c005e2b861f037627a21dfd883d02272e0b8
cb31257277bd94b6a924ab2442938f94c5c620e489bfd5fa651db75a8f55a80c,5fabd2b00ced97b3827f1bd261660d921914cee79edc0cb61994b2b6a663c20b
abc9d3adfc9f219791a0b3b8ebf28b1bcd272bc69e547e1903d1691dde277acb,54d34b7647859f3a9c80803bd1872b78814a148157a6af3c6dbd098c83ff4f69
c07cdc7dee33e723b9858d3e31948b8b921436a6fda915550372d259724a4fa3,81087c7ba63dd6a82bbd807e527c0fce0458acee496dc7ff4d3092ec30ea3d5e
4b8b268b106b261887033911aec17a53be6e34f61eefb8598eee40ff889b2eec,a2e483637ff2b06c8c3c8df1744047af62d3f30cff3f9cb9782f2eab07303c87
a48e0e944145cd8fe217bf407e6308fd8e5aecf1a91218545d77d8fde1cee1da,c5671d54e46fa565017fbb98adf98dce0f34e9c7eeee3e309028050f28ad7cea
abc9d3adfc9f219791a0b3b8ebf28b1bcd272bc69e547e1903d1691dde277acb,00690745488ebbe8ff4bdb0a150ce59f31d3db1a31758e69d87e4ce422a5cac0
e4cbc60a194493eda0cb1f56d72bc8a0e23d9be558e8f1b114a445c28a55b877,cce90ee1c39a56ea2635fb1e044971de5a623c369668688b70803acfbbdb4a9a
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,4aef4d55bb7c2a23dee2639d2bea3c1881db3e7f4156259b639c89409ebb7c79
68fddfb2e44941a3dc80c3d9f565f6b2992c2a277521334fd20a5ca01c6a6e2c,58f2327e6b8aaba0939fca545184466b297feb2613e4b94b63da9a9eee8de42b
f74a74285f3f0459d8c4051cb032073baacb506b55001a0903b40d1e401c40fd,e0a2d37a30237fc9d282a4b1df86d9f522878cdb840ccefabd470d41b7aa8e45
a9c3496f850fe38923ea30b4e45d14dd3081cf971e4e4b9d0dc69bffce5610c3,8fb2887aa585b29ea9cdeeb409e75ae420f05a0c8c75d0663d6dac5a5d8aecbd
081177d260c305fb18b9a290266384c422f5b6b626570154e2ed539174b00c13,fe26266f04c246d0316cb3201e0ea64d27408732d44fbcabb76a9b5362a2b31d
b2209ebb9250db1c179c58b7f3762371a07528039519b3f8c5fc30bb12c113fd,514f22a544ce31f9a353c3760b805d345ad0d4b05c11860f08c4207c4ff7730b
cceaa91acd989ef28bcc78c5e9518b196b441f2e775b9a1f1c83ef44d767cd0d,ad4d12a0aba24335244802be4ed0319935796fe0d02838a244930da3071d9949
6301315eaadb3de2cac54b6d7b6b5b7bde12574518a2430769962b42f7029f60,a0b32afe0d99ee2b4ac37869496be6df4ce8cf578e49d2bb37eb2b7225083815
3b3d69ef3278014cc017f3b6f8457a6d3d7629bf02f83d9bcd2d530556458067,16d5b5961cb81756a3b031f3e2dd5ad339c4eace7ee98aca66a4365858ca1ecc
443169bba2fb6e5e1f66e36acbd04263a39bfeda7b6bd2404d816f2c66cb5a5b,f56eb6862adaceaa33ca55d99e0846bc05bf171d7369167b02f75ce67db9c430
65b9a6250daa08d8de58a25d5ea96647fd88f8940019f8cbb81a48022898896d,d44d22324ceb1009840fe5d2c105d12d02a13c5d9de7c0a87e27d31aa0e2dcf8
7e21feb578505c60a840e9e10a8cd2aa2f1f939788f20b9ad468a2becc993558,7ff41522a23d832d7e9c1df65bb05b3a279f48d8bbdc4ba86af985b25e7f2772
c56c0fa17f5b87058475e7073ea94e8831a5a158330ef44732fef3a34697d23a,ccddd2250cd68d7e3fbe6d434f3e145c2a3d636451ccca2afd0fe66e35ca5615
659d72c4308c85ab752c6b1a576ae9c566033798186d39acb0d14b61f8594d35,7acd815ec9043b5974e8ed03f4ee7a31c1f3d3c7c3751758dbe7a92db9e8648f
abc9d3adfc9f219791a0b3b8ebf28b1bcd272bc69e547e1903d1691dde277acb,e86c948b13089cadce662c0d508a3ece476ea2fe18693378b595a2da4b795b12
ad4045df8f9c8df02b343a64ac10746d97f41bf513202ec7a4d4aa787efeb09c,223b0a8386b35409edfffb6ec2ccb098d0654a21118e091c2e09f9acc27ff9dc
081177d260c305fb18b9a290266384c422f5b6b626570154e2ed539174b00c13,914c6c643f4d65025f49644a47eceb33eae3db227590b2ba1cc63148610796f1
6301315eaadb3de2cac54b6d7b6b5b7bde12574518a2430769962b42f7029f60,89f2fc13b0cc102d7a70b910fb5bbf6760fb6f48ccd17fce7f8b5ae38b403d4c
4e06cde85e6348858b3953c413adac3e20ae23487979a40544a9ca5c09367238,f450ca239f767fd8e316f70392133707d7355905f8bea855c017f7c83dbfc741
a4f7b36906a67b2e6a1d9b99ca819f7faaa978e0aeb2ea3e7f20e79a278e8e1c,3b045d892f4ed3bfb7df245688bec3717a9246f10a9e51d1fc4bb2d9824714d4
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,987040ded8e9198d82281d2d62126973797edc0af85b11e86e4fb47a2e97a43d
51988c60f20def4622316cb3b0ca2d8ea40f0266538d1538b5b0ee50be721828,c9d9310ecef60ddf99eedee6fbcd1a16de511ddab50d4ae5250a6c7f6a5acf57
01c11e60fa0203a32e339c68ee8fb31846775dbb9904da456f589b366a80bacc,8b3c534449ef38ffc64c93dfc7b93c02ff2ec9a1f0db1816a1cbb279f71b524b
947eb2dfedc6b92e784a64811710c34b60d434a2d839190ad58907659052b5ba,0a5acb7ef6bfa9f832e406d32bc250e6c4b156a0f8894582dc01df4b782f5c80
8f36215a553aedd67c30bcb6236e34d7644ad7a0565a75fcf1855ed07a42f4d7,651b5f7fb2306e1ac47f5163be1ead6e1407dff7255d939a9a6ac530d5bdbb37
a48e0e944145cd8fe217bf407e6308fd8e5aecf1a91218545d77d8fde1cee1da,bd3f5ccd1147ba027e4465f04cd0e1507a7abcf282e177da4b4d413934dfbcb6
ebd2175591b965a1a328c3646f86bcd660aa604092a0cf5e3496479490099573,dbe4626d45c625f009d854a7a8abe13e5f3eaf52f1807cd3b26a1774e320f056
83205b7d0e758f0a485828388efb068abc4a171f1f6b35a3d9a6c422f3b232f2,68e0ca2aec94944bde70fa4ad9e3ab9412a982abbd03a3e3d36a15d1fb3792ed
443169bba2fb6e5e1f66e36acbd04263a39bfeda7b6bd2404d816f2c66cb5a5b,4a1e1c312c54a78c13438d7eeab85f02d2fd5d184950e6c0652977c1e9a6e0a8
a48e0e944145cd8fe217bf407e6308fd8e5aecf1a91218545d77d8fde1cee1da,3b2270d7108403f0b332ce1e3f1c0308b77c028a71a916342dc0479f1cc98909
9d57fc66124f7313283faa36b2e4d98890736eb3f0944f3a751fcd6ebda793db,5f8a935d505fadb73f1b018a96ba3336cf2ba467834b6a2cad732c1053cfc29d
b2209ebb9250db1c179c58b7f3762371a07528039519b3f8c5fc30bb12c113fd,d2bec233ebf921989e76fb0ffee4e25a6d517a97cae3da7c9dea14227d3e99a7
c0e0466adef96edf86303f22085a6a790da0c95c8b28fb7999a69f0f076460c7,06a9baabcece3970faa811a5481e2dfe79d0e12b6735c38979b5d70868ed5cb2
081177d260c305fb18b9a290266384c422f5b6b626570154e2ed539174b00c13,af66515207a3ea611b35ef9ba7849c167126f338216764f450f28f0decb098e3
dbce82c0c0b9b1d6e5e573f5d5bb0a53e87d12439fc149bbcfcc3092aba2159e,7e345eebf54bf03d75c10214ee045eb05159697cb35491efc1607f62428fcebf
f87d1bfd2ba4237afb08b4b307761cda894413f4fc5e7fd7f8447b3a9c0c553e,60fe44116499fca2ad97d755c9fa16fb7a7d11f514dc3459b273fdafc4c49e31
abc9d3adfc9f219791a0b3b8ebf28b1bcd272bc69e547e1903d1691dde277acb,99f370315c4e3d92b57947eb74b36d460b6c7ef0688280114e4b78824aa3b8c2
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,d065ebfc22180d0496ce8112108db845ae0ee14853e343524a268b773ebeb94d
ebd2175591b965a1a328c3646f86bcd660aa604092a0cf5e3496479490099573,01a5bff90e2c5e6c64fc46288f3816bbc9de7b6cecd277787bfc99919d1dd31e
a306a4fc900d04e9cd1f94449f28c23ff0454a0645cef036b47116342c186e9e,d3658554827896ec68f2fed711b21bb8f46c5598f3a24b8906018b5cdf7e6055
51988c60f20def4622316cb3b0ca2d8ea40f0266538d1538b5b0ee50be721828,62fc6572772eba7247deb9e09529e20b6a416b52e05298276aa424c253d5d06c
04bbdaf93ca033f041582e6b9a38b4536f4900c977bcd5f0da4ea963a861ab9e,e95a6220969865de8e773eb1f05ed8d2064f43f659d3c931b4390808b41d4ca9
1bd949e56c55a5b0d1cd71ee8476a269457f7629532b8861dfc975bab515fcb1,4c9d36cc3686ef302f312b8d8ad78b21c6524959f849e6ddaac38618b4242d3a
e7c1c65b30239b0371dc790cfb1ee26c7ef7097df6e31bb02dbb317fe386a654,55c2ea28471c1864111ed4a5ac9256cb328ad4418fd7b10cdedd718f9364e0c4
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,98ff350fbcbd04664fe5a9100a7db0d555e6ae252b26c119aa5e90c10ea03f87
44d1001fc0c60a8b5b7ba91b9135db2509caf4240efbd3bbacbdef5540cac28e,91db77e78b97da6d86c939cc93451ff94a802fb76b97eb4af54a061a65ca7e90
6da89ef9777c87ccd7e9a8bede2813546fdd1f2f3ea8d4706c204804bb464098,576e46f488c8c57cfeb5fd059374b2b374e292b7d3e9228b6bcaca12bdcce93a
40da5c645a99a8df77422037020c961a10cd7fe8d5e2e7fdbdbd85902aae3a7e,d4eaa147e1167289a92b39bc730d227d63e3bbdaff52e7b5cf122aacd75d18df
abc9d3adfc9f219791a0b3b8ebf28b1bcd272bc69e547e1903d1691dde277acb,ba6e6a4fa26d1f32e0ec30fb22607263724cb748144e72228eefd8b839076c0b
ff700a79d38b393d9ba9de39c9758af864715adf503fb9273a4265b157d85822,d6dd845163cac6e329b500c98ab1ef72b4d56335a197f8fd8261bde5b5f17f51
efc00d37c767bea0c58a077a7dc44992a98e706d65bbe45f111c46a864961603,fb37c56c66b6ece854710001c0e14477c8cfaedad5a594438d62ded387ec41e1
747f3cae5353d25b463613472efae91b41b6eb2c24f4377d0a282993672c537b,a893d5362c1b62470ef6505973435054e5e1b7c9538389d4783efd0a3e2713c5
7fbb6cf9c195e49d15d92a7bc40b65d469f57df0d2e1fac8a44da15d627fb4c6,6a3a2d16f109a7a4779a5b20b7e4725e404737a441854fd66b7136f36ce550fc
9d6019671fc23f0e79937e02662e9054dedbc2990da0720ba9720e620562ff78,5706c04b5be75ba06f7ad961ecdd8ae7dca3dafec7a4e7bd96e665710f0ece98
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,8b15cc4fae2f0df9b37820e2531b34d6971d819684f2d03d7953b4801b3677b8
68fddfb2e44941a3dc80c3d9f565f6b2992c2a277521334fd20a5ca01c6a6e2c,a64b88071885e47ace06fd6f0e29c45719fa3a1195a3b650537bb4c5c0bb753b
17326fd62d1a1d04f2f17a4676d456c5f7f076382c2ad901b9f2756dd3fa0a05,f6fcdf816047c9a76f80c97e52277388c75309caea932653cbc9d3c894dedd4a
6bb0da9b617ce4f31963c1b0dfaeec0bb2870e20093edc129933bf15a96d15fc,0dc3bce8395e6dce891f99bfd24c3831e7a686fefb5537f4ea107db37d696283
c40504703dbe73e520db4ef9ddeb26799d61729de8ab38b3691daf5464195bb4,8bbb429dd28502a2a1c7f5041c22fdc186c6303c28979fa9e6e8ff69b068cea5
5e7730a29a2d0585527a51bf58900fe102bf2a2f6d5257d099e527566ab0d17c,2c52b687413ba5ca9783c6df7bf646f760164ecff916dbc3e20bc9d295593e76
2ddcd6f0a00fb3358bf57f517254bbd2f6d626c9915fc4d61af30d7b7c3878bc,ffb0068b20837c2b68245ef0e954a0841bcc38e9b806687a1517787189605428
3dc3cc981dd63794472fc4d09f4f2f43173f5c623dcfea484524b2198e3eea6f,ac7c56f34a928ba09de9f3a845f08cfd269aecdde6a5282c5b00fb76fca7522d
f87d1bfd2ba4237afb08b4b307761cda894413f4fc5e7fd7f8447b3a9c0c553e,37b6c5cde8f93e96184116ddcf50b1e3913ce95be5fddc2f8c583879a5f6fb8a
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,d6710d3488d92b213c4fd25474d4ad905d238077f630262b9130a22a07160525
42a0363c7535b525ccdd21a5efbf5cbccd70d66d65c916267de815fed3bdaf52,f265a3b6530eef1ee2394552fbd80e575dc7c9b03051c5249fe4ac54164c8557
034f29c3cb25a0eeb085fd3d5e56346ce764911726cfcf25414be25530f703b7,87c15fd9fd315964c2a171aeef4edc02cd236b540ca2af8701510a1e4a1bc4f2
5e7730a29a2d0585527a51bf58900fe102bf2a2f6d5257d099e527566ab0d17c,b4a9f4a44c4a3f0fe639168ceb2370f7fab6576e09a3db8200f86a8ba1c5514e
ebd2175591b965a1a328c3646f86bcd660aa604092a0cf5e3496479490099573,fa02f091b338c263af617a09c9879724d6c332d29a2aed63badc30f30eb21058
d86e3863b5c2141313bc4ab9a174d23636fbf4bab81a84f0b2a3abbe8e39f7a7,7c292cb6dd7165468a8c022320c88605ff22bdc25cd1714c1efc07c45c91ad92
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,32b020a584d8224ddb2521043917a5823549f968267b2fca7327e7879c19e84c
585cac131b5eae5e07714524646ea9e1c9726ae2126eca8e99da86a407aa3aa3,4f320f63709308c83ce5c76aa7851a9db6e2275e15a04afd8d288589fadf7aeb
2652d6e46de4fddd78f98d41ec17d01f73894e6afe9ef1758b51c00a4a5ecd24,f4d05ea34fd77020143d13f39facf83bb82fc69c1fdd26aebca370ed14ac1c9a
ebd2175591b965a1a328c3646f86bcd660aa604092a0cf5e3496479490099573,9ca89c780ca11d6a7b46b7631381c3f1f64dd5c644786857bcd63aa04f1b8d14
bf715d340b604f118f5a8ec70850c3768e6b63677c2350f58809aeb36cd8acf4,eb00ad7908d3ed62ab65701dfcf1317207ad3c969ab5b1de592bbb0665d0d9fd
95d8380589333562b785f0b37bc0714f0a7abe31564191cc63987759c70910d2,630d6da2643aeedbe4cb63e39e053cb4443edc4ddf05a8896b098cdbe2d3edf6
51988c60f20def4622316cb3b0ca2d8ea40f0266538d1538b5b0ee50be721828,87dcfb0c582a5f4b8780b7134439fb745db88a4552876228048493972c16fd87
5e00f7e249376016cc78cbfb154dedc602ac8e279976c8afdd3c9971bbb65c68,b0b87b71a6bcce1c132b92b1a930672b52990d7f0ad4711dd8089b6c8f762b2b
50999fab3ac5e2a6bdf59661297d7176c85e0334f22d0c17d5c1e5bc727a41a8,ee345519c522657fe3625be5fe496231830bed7877f9360168ba42673c1b7382
65a4ca8cfae0ee37e95f021524d76f104be4df4d853ba5a9f68ea9491216b0ba,ee345519c522657fe3625be5fe496231830bed7877f9360168ba42673c1b7382
abc9d3adfc9f219791a0b3b8ebf28b1bcd272bc69e547e1903d1691dde277acb,f1b7af3f84ed6a5c809878b61e5d11f9d1a19ffa63c63948e2366158551bf9a5
7e21feb578505c60a840e9e10a8cd2aa2f1f939788f20b9ad468a2becc993558,546402aef571fee27ce02502741bf9da412a395516c1a6153f39e20327214237
bed4526a55e2810d3ae749f6c3870b0e517cafb2f32a3502d0b2dd881b570e02,a56f2806c416c3d63a608e01b01cb9a49d4dd22066d67259e545334658b0f8eb
a09bc39d360690e1bed4cde7deada1c072c36a5727a93320999cf38c8cd8014b,1f8991724d9d6911cef17207f50242533b3ef2751e2130392288871dbfa82752
28447311db982bfebb3c072454398cfb368751a4b226d8af2a48796631fb4299,f54e20cb84cb892287bbfb4ea863b97b232e295a87755c0de43afd57dce004ca
9bfce49ae7d0e9f158d2acb28d6ad835d55e321e37fbceb7d8ea27658636f44a,bbd33b5b3cfab1496c2d80f94e2001d5964b8fa213a396144bd99af5ce88963f
ebd2175591b965a1a328c3646f86bcd660aa604092a0cf5e3496479490099573,6880073c7f9ce6e9bef54e1783e4a5c6201ff3f182982359e33b146320caf145
3c507c33ce78baf3e60e0310bbc886a0a81cf5fbe3785b45670b6e82dd32d9e5,b02da82388b1564f206ac828429ead4d219dc3e336b0ca942e180ee513400d27
443169bba2fb6e5e1f66e36acbd04263a39bfeda7b6bd2404d816f2c66cb5a5b,de25ce2bf370d4c8cd8bb0afb184162e4f3c1025dff1136e4b52ec9ad75aaeca
44e92614313fdae6976e5f6438d407df5311bc872efb28417ac4edfceeb585ec,e7b9240f8dcdca939e297d87fb71915a2735d8782bd1ea68f482a78e3b915856
077b32958a0fb21422f7286369edefd2d3c5d52bd1325ad5276191f1772cce20,d46659504165bc87998a20b29280dd7fd6fd41a030ad628930650fb8e497ad98
5e7730a29a2d0585527a51bf58900fe102bf2a2f6d5257d099e527566ab0d17c,a5a8d94d8f57ae8cb641ff708e2ad0313c0a9475315a8345914f3dc946a33916
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,d42ceeb7db94cb49e2fcf1c144a52bf6fed1534b78a18e008609fa7d1fee4392
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,fc34bd9c708351873e69665ba2a6888f3ba79de8d995921b08e681cf7e09cc5e
2efc50f03c22ee500c9bc3993790a022e8688f719c342bbe8f4ddaecf34a5396,a8b51fb10c22e25fc080defeed8885323f59251d5b2d22b709219e5b2656a0a7
947eb2dfedc6b92e784a64811710c34b60d434a2d839190ad58907659052b5ba,c7cf168015e16a552ef47daaf18cf40a2e518e5c785bbd9ec2d4d820c1a02ddf
abc9d3adfc9f219791a0b3b8ebf28b1bcd272bc69e547e1903d1691dde277acb,a0cc61c27756716e115080dc81f6a39b794cd31560ec0f7b0866a17fb1f0f58b
5bd64a404dbbb5e26c7c72fe617c521be239c1caf423f056777fe7142037da64,1f58db699f60b6502228bc95f992446d51dc123192df916bccfe6b0b3215d980
947eb2dfedc6b92e784a64811710c34b60d434a2d839190ad58907659052b5ba,4f7d7d0ceb11e2b650a4de80c71546ab2425ce13dc8084cec49f20626bf8bdeb
081177d260c305fb18b9a290266384c422f5b6b626570154e2ed539174b00c13,48653566bf8ba691daf9561049c768053642b0d876263735811da10e0485ac5f
d69e3e578fdc7182dd8555cb07e44c066063970a5f2816c8019e9512b1bad00d,a8a59cab43a432a1990007122dfa8219887726c9af95ed3c942724298a87c956
f75e78e19013fe5f82f62e582b4eea84393267b6f559088fe2da4e159c4f05a8,fbfd40acc94b89ee192083365a9ab98f77f19299a6831e193a5b773e4d890c24
d63b5d265b2849d36a5de92dd3892a06acab4c0037fca666cd9f1d6f8d47f57b,808e6466188809ede661ed5a4b5f2efa13800a7b8bc6f77445dc5c07364426c4
f74a74285f3f0459d8c4051cb032073baacb506b55001a0903b40d1e401c40fd,74f781d907b63533067a1e0dae2697cbe5e6f1a80000d9df00fb113f106c9a48
34b035e8a051e9e4982074d850365a81c3620e71a2560963bedcf246e730d15b,2d77428f6a02f0d673cf18ca4df3dda5b43e59d8ccfed15adeec9beb4dce4fc0
65f3e29f490b9b04dce73c30f716746ab1ffd2e1e1afdb019798489aa0e3d3a7,184c4814c5c946dc3ed17cadea52a5ffbca9705978f54500bbfc07378b4b404e
80af1ceeb280f2b10002eeead86263026afdc96ec78dbcce913c88961aa4d367,dc67f058f9a2eee43b8a3c761669c164686d5e5f7e9569fd4571575c8943823e
51988c60f20def4622316cb3b0ca2d8ea40f0266538d1538b5b0ee50be721828,965fd829c0d929db145c90d7effae68c26ea66fb00a038588530708a9d30dd72
6788c7f44ac369c74b1aa715a546f0a432b03091b60bb3f9574f72e982719325,819f801272dc552e2a4390e1324a68c380b917a50500dc680edf3f21d509b5ea
2150173fffad3dfc21829206a0ecc7bd05565ff2ad0826c0c044e51f640ef266,dcd594766f5d653aafff4aa13e530b68937ce025d045988bdc3685d0f8be6e62
67c879cd1a33a36acad786aa292dd40808c2c33bcd42a09bca9c72ee291ed82a,2eccdeaa941fbbd1ccf2fe725e939c960b43786ecb42a2bc6e2d0f2f96d1d911
2150173fffad3dfc21829206a0ecc7bd05565ff2ad0826c0c044e51f640ef266,a0161ae9053eb2ef3471995ee5ac069095424454db3ce2f21a2c70892abbcb24
a48e0e944145cd8fe217bf407e6308fd8e5aecf1a91218545d77d8fde1cee1da,b03cbf89f37f3c8b6fb08fdb7a34725b4bf81d7132f5c583240e76631bae0746
a306a4fc900d04e9cd1f94449f28c23ff0454a0645cef036b47116342c186e9e,ffe5a2c93037e0a595152d6b4efd33fa8d98bce62af932d09a8b7ae4e6401e5d
ebd2175591b965a1a328c3646f86bcd660aa604092a0cf5e3496479490099573,2ed176244238cd89f630c4302e4153a2236e6b872cbdf33d4b5180e96320d843
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,b2d6080893945de521d3db13d8a3e335e4c714b25ce890d38ea129d0430ad7ce
e52a0c36ab8b1367bf6ffc4eb15f3d614ad2aef3f62a415bfabc3836206a5a79,8b7783b4cd17c0fb7b3f0dc0cb5e0df5f6a29054ddf9379922123dd06d107b7a
3dc3cc981dd63794472fc4d09f4f2f43173f5c623dcfea484524b2198e3eea6f,7f6534f79fca943448d35bb02625385a71f705486d1cd3717363aa911069947e
a52c8f71eeddfb530a3c7cd2b5c097802f6cf92bfacf2a9957f892d35f59a2cf,384d2b79b752b28d209dd90dc9f2e717703ba0f53c0f15e8926a83b0b1f2e8cc
3df3b882dec987eab4927eb6c47e9bcdc40150cd5a7d984ff9946d54c608c321,db6141a0e21510c8a645689dd2e8b30e216465f6bd4dd4c3b5a681e37845fb1c
6387d74e8573fa74bc078c26079874305f93ebe2bb82a59f1b9627c7c9b5c434,dae0208480251e6a0210fead7897d3cce0a6589b4e71d6c9d8cba9fe25b0ee21
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,0bd30ba7e17f38b824db1eb74b0c74e1a0259aa0be36ba095ee421917bb1bf6d
081177d260c305fb18b9a290266384c422f5b6b626570154e2ed539174b00c13,51a7ba662dbb828ebf775ca7dbee7c9f726a7f2d011cf828142feb1ee4548eac
a5214f67cf13a2979d531ca64a7191fe91badcd85c7cb1a9b7d13fd2b1173157,85aec723fbb536a7838f0a2a1997b752b4d0e0e35bd3e5b2dfb63b668a6b0d64
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,b0d231032a47e0319d4ac07217b6a6a2e17657a61d3656d497260a9ab6644b5c
7dea83963cdacd21700aa038952ab8677200810c40c6549b5f10730d86379bc2,d1d1816d16fcb4313907c636b60be806ae82373b5d6e9ab2eb97a906d379c6a0
